Name,Gender,Count,Year
Andrew,M,14268,2010
David,M,14223,2010
Matthew,M,14145,2010
Logan,M,14030,2010
Elijah,M,13919,2010
James,M,13898,2010
Joseph,M,13851,2010
Gabriel,M,12886,2010
Benjamin,M,12438,2010
Ryan,M,11981,2010
Samuel,M,11971,2010
Jackson,M,11823,2010
Sophia,F,21861,2011
Isabella,F,19930,2011
Emma,F,18822,2011
Olivia,F,17334,2011
Ava,F,15514,2011
Emily,F,14277,2011
Abigail,F,13261,2011
Madison,F,12406,2011
Mia,F,11542,2011
Chloe,F,11007,2011
Elizabeth,F,10106,2011
Ella,F,9597,2011
Addison,F,9311,2011
Natalie,F,8646,2011
Lily,F,8192,2011
Grace,F,7640,2011
Samantha,F,7398,2011
Avery,F,7344,2011
Sofia,F,7331,2011
Aubrey,F,7187,2011
Brooklyn,F,7178,2011
Lillian,F,6932,2011
Victoria,F,6895,2011
Evelyn,F,6709,2011
Hannah,F,6584,2011
Jacob,M,20401,2011
Mason,M,19528,2011
William,M,17359,2011
Jayden,M,17017,2011
Noah,M,16881,2011
Michael,M,16822,2011
Ethan,M,16696,2011
Alexander,M,15716,2011
Aiden,M,15518,2011
Daniel,M,15304,2011
Anthony,M,14289,2011
Matthew,M,14179,2011
Elijah,M,13997,2011
Joshua,M,13796,2011
Liam,M,13449,2011
Andrew,M,13296,2011
James,M,13272,2011
David,M,13254,2011
Benjamin,M,13079,2011
Christopher,M,13026,2011
Logan,M,12997,2011
Joseph,M,12994,2011
Jackson,M,12407,2011
Gabriel,M,12361,2011
Ryan,M,11503,2011
Sophia,F,22335,2012
Emma,F,20972,2012
Isabella,F,19134,2012
Olivia,F,17332,2012
Ava,F,15548,2012
Emily,F,13664,2012
Abigail,F,12728,2012
Mia,F,12037,2012
Madison,F,11416,2012
Elizabeth,F,9729,2012
Chloe,F,9670,2012
Ella,F,9211,2012
Avery,F,8318,2012
Addison,F,8183,2012
Aubrey,F,8059,2012
Lily,F,7969,2012
Natalie,F,7908,2012
Sofia,F,7837,2012
Charlotte,F,7482,2012
Zoey,F,7481,2012
Grace,F,7393,2012
Hannah,F,7291,2012
Amelia,F,7248,2012
Harper,F,7199,2012
Lillian,F,7171,2012
Jacob,M,19104,2012
Mason,M,18993,2012
Ethan,M,17694,2012
Noah,M,17378,2012
William,M,16914,2012
Liam,M,16823,2012
Michael,M,16209,2012
Jayden,M,16150,2012
Alexander,M,15257,2012
Aiden,M,14924,2012
Daniel,M,14301,2012
Matthew,M,13991,2012
Elijah,M,13909,2012
James,M,13456,2012
Anthony,M,13226,2012
Benjamin,M,12833,2012
Joshua,M,12677,2012
Andrew,M,12641,2012
Joseph,M,12589,2012
David,M,12558,2012
Jackson,M,12497,2012
Logan,M,12488,2012
Christopher,M,11919,2012
Gabriel,M,11577,2012
Samuel,M,11468,2012
Sophia,F,21253,2013
Emma,F,20966,2013
Olivia,F,18453,2013
Isabella,F,17679,2013
Ava,F,15271,2013
Mia,F,13166,2013
Emily,F,13142,2013
Abigail,F,12429,2013
Madison,F,10604,2013
Elizabeth,F,9474,2013
Charlotte,F,9311,2013
Avery,F,9185,2013
Sofia,F,9169,2013
Chloe,F,8798,2013
Ella,F,8461,2013
Harper,F,8284,2013
Amelia,F,8051,2013
Aubrey,F,7984,2013
Addison,F,7740,2013
Evelyn,F,7668,2013
Natalie,F,7488,2013
Grace,F,7385,2013
Hannah,F,7306,2013
Zoey,F,7256,2013
Victoria,F,7214,2013
Noah,M,18287,2013
Jacob,M,18196,2013
Liam,M,18153,2013
Mason,M,17727,2013
William,M,16665,2013
Ethan,M,16259,2013
Michael,M,15540,2013
Alexander,M,14922,2013
Jayden,M,14798,2013
Daniel,M,14323,2013
Elijah,M,13826,2013
Aiden,M,13646,2013
James,M,13595,2013
Benjamin,M,13513,2013
Matthew,M,13360,2013
Jackson,M,12609,2013
David,M,12396,2013
Logan,M,12365,2013
Anthony,M,12293,2013
Joseph,M,12276,2013
Joshua,M,11855,2013
Andrew,M,11682,2013
Lucas,M,11558,2013
Gabriel,M,11244,2013
Samuel,M,11139,2013
Emma,F,20962,2014
Olivia,F,19836,2014
Sophia,F,18642,2014
Isabella,F,17133,2014
Ava,F,15725,2014
Mia,F,13533,2014
Emily,F,12667,2014
Abigail,F,12113,2014
Madison,F,10331,2014
Charlotte,F,10120,2014
Harper,F,9616,2014
Sofia,F,9611,2014
Elizabeth,F,9597,2014
Avery,F,9578,2014
Amelia,F,8804,2014
Evelyn,F,8753,2014
Ella,F,8568,2014
Chloe,F,8562,2014
Victoria,F,8008,2014
Grace,F,7659,2014
Aubrey,F,7632,2014
Zoey,F,7440,2014
Natalie,F,7114,2014
Addison,F,7008,2014
Lillian,F,6924,2014
Noah,M,19338,2014
Liam,M,18484,2014
Mason,M,17221,2014
Jacob,M,16916,2014
William,M,16847,2014
Ethan,M,15748,2014
Michael,M,15496,2014
Alexander,M,15444,2014
James,M,14462,2014
Daniel,M,13956,2014
Elijah,M,13881,2014
Benjamin,M,13827,2014
Logan,M,13668,2014
Aiden,M,13436,2014
Jayden,M,12993,2014
Matthew,M,12940,2014
David,M,12253,2014
Jackson,M,12240,2014
Lucas,M,12174,2014
Joseph,M,12151,2014
Anthony,M,11611,2014
Andrew,M,11187,2014
Samuel,M,11024,2014
Gabriel,M,10953,2014
Joshua,M,10926,2014
Emma,F,20485,2015
Olivia,F,19726,2015
Sophia,F,17451,2015
Ava,F,16410,2015
Isabella,F,15661,2015
Mia,F,14939,2015
Abigail,F,12420,2015
Emily,F,11806,2015
Charlotte,F,11415,2015
Harper,F,10310,2015
Madison,F,10107,2015
Amelia,F,9875,2015
Elizabeth,F,9766,2015
Sofia,F,9699,2015
Evelyn,F,9376,2015
Avery,F,9355,2015
Chloe,F,7950,2015
Ella,F,7917,2015
Grace,F,7679,2015
Victoria,F,7627,2015
Aubrey,F,7403,2015
Scarlett,F,7143,2015
Zoey,F,6975,2015
Addison,F,6734,2015
Lily,F,6679,2015
Noah,M,19678,2015
Liam,M,18407,2015
Mason,M,16667,2015
Jacob,M,15999,2015
William,M,15945,2015
Ethan,M,15099,2015
James,M,14861,2015
Alexander,M,14583,2015
Michael,M,14497,2015
Benjamin,M,13732,2015
Elijah,M,13707,2015
Daniel,M,13540,2015
Aiden,M,13504,2015
Logan,M,12936,2015
Matthew,M,12783,2015
Lucas,M,12329,2015
Jackson,M,12293,2015
David,M,11836,2015
Oliver,M,11667,2015
Jayden,M,11580,2015
Joseph,M,11528,2015
Gabriel,M,10909,2015
Samuel,M,10900,2015
Carter,M,10814,2015
Anthony,M,10660,2015
Emma,F,19548,2016
Olivia,F,19409,2016
Ava,F,16347,2016
Sophia,F,16182,2016
Isabella,F,14861,2016
Mia,F,14462,2016
Charlotte,F,13117,2016
Abigail,F,11794,2016
Emily,F,11004,2016
Amelia,F,10808,2016
Harper,F,10802,2016
Evelyn,F,10116,2016
Elizabeth,F,9602,2016
Sofia,F,9177,2016
Madison,F,9055,2016
Avery,F,8774,2016
Ella,F,7939,2016
Scarlett,F,7716,2016
Grace,F,7616,2016
Chloe,F,7481,2016
Victoria,F,7328,2016
Riley,F,7159,2016
Aria,F,6948,2016
Lily,F,6608,2016
Aubrey,F,6551,2016
Noah,M,19187,2016
Liam,M,18272,2016
William,M,15808,2016
Mason,M,15286,2016
James,M,14916,2016
Benjamin,M,14682,2016
Jacob,M,14554,2016
Michael,M,14139,2016
Elijah,M,13970,2016
Ethan,M,13854,2016
Alexander,M,13445,2016
Oliver,M,13065,2016
Daniel,M,12992,2016
Lucas,M,12904,2016
Matthew,M,12665,2016
Aiden,M,12265,2016
Jackson,M,11311,2016
Logan,M,11278,2016
David,M,11148,2016
Joseph,M,10961,2016
Samuel,M,10615,2016
Henry,M,10389,2016
Sebastian,M,10308,2016
Owen,M,10302,2016
Gabriel,M,10278,2016
Emma,F,19870,2017
Olivia,F,18777,2017
Ava,F,16015,2017
Isabella,F,15254,2017
Sophia,F,14936,2017
Mia,F,13519,2017
Charlotte,F,12965,2017
Amelia,F,11868,2017
Evelyn,F,10747,2017
Abigail,F,10645,2017
Harper,F,10521,2017
Emily,F,9813,2017
Elizabeth,F,8999,2017
Avery,F,8232,2017
Sofia,F,8175,2017
Ella,F,8083,2017
Madison,F,7907,2017
Scarlett,F,7719,2017
Victoria,F,7314,2017
Aria,F,7167,2017
Grace,F,7083,2017
Chloe,F,6981,2017
Camila,F,6776,2017
Penelope,F,6667,2017
Riley,F,6366,2017
Liam,M,18865,2017
Noah,M,18502,2017
William,M,15042,2017
James,M,14357,2017
Logan,M,14057,2017
Benjamin,M,13854,2017
Mason,M,13597,2017
Elijah,M,13444,2017
Jacob,M,13265,2017
Oliver,M,13224,2017
Lucas,M,13029,2017
Michael,M,12723,2017
Alexander,M,12574,2017
Ethan,M,12478,2017
Daniel,M,11753,2017
Matthew,M,11730,2017
Aiden,M,11352,2017
Joseph,M,10485,2017
Henry,M,10480,2017
Jackson,M,10466,2017
Samuel,M,10447,2017
David,M,10241,2017
Sebastian,M,10197,2017
Carter,M,9831,2017
Wyatt,M,9726,2017
Emma,F,18818,2018
Olivia,F,18055,2018
Ava,F,15028,2018
Isabella,F,14568,2018
Sophia,F,14004,2018
Charlotte,F,13036,2018
Mia,F,12738,2018
Amelia,F,12402,2018
Harper,F,10644,2018
Evelyn,F,10432,2018
Abigail,F,9877,2018
Emily,F,8716,2018
Elizabeth,F,8595,2018
Mila,F,8167,2018
Ella,F,8126,2018
Avery,F,8097,2018
Sofia,F,7663,2018
Camila,F,7508,2018
Aria,F,7435,2018
Scarlett,F,7223,2018
Victoria,F,7134,2018
Madison,F,7099,2018
Luna,F,6932,2018
Grace,F,6785,2018
Chloe,F,6677,2018
Liam,M,19974,2018
Noah,M,18429,2018
William,M,14645,2018
James,M,13642,2018
Oliver,M,13499,2018
Benjamin,M,13483,2018
Elijah,M,13012,2018
Lucas,M,12659,2018
Mason,M,12520,2018
Logan,M,12443,2018
Alexander,M,12109,2018
Ethan,M,11930,2018
Jacob,M,11891,2018
Michael,M,11750,2018
Daniel,M,11290,2018
Henry,M,10712,2018
Jackson,M,10423,2018
Sebastian,M,10135,2018
Aiden,M,10058,2018
Matthew,M,10004,2018
Samuel,M,9850,2018
David,M,9811,2018
Joseph,M,9677,2018
Carter,M,9382,2018
Owen,M,9335,2018
Olivia,F,18569,2019
Emma,F,17221,2019
Ava,F,14544,2019
Sophia,F,13813,2019
Isabella,F,13404,2019
Charlotte,F,13236,2019
Amelia,F,12940,2019
Mia,F,12503,2019
Harper,F,10494,2019
Evelyn,F,10441,2019
Abigail,F,9189,2019
Emily,F,8256,2019
Ella,F,8127,2019
Elizabeth,F,7920,2019
Camila,F,7845,2019
Luna,F,7798,2019
Sofia,F,7401,2019
Avery,F,7349,2019
Mila,F,7341,2019
Aria,F,7116,2019
Scarlett,F,7084,2019
Penelope,F,6733,2019
Layla,F,6518,2019
Chloe,F,6411,2019
Victoria,F,6379,2019
Liam,M,20622,2019
Noah,M,19172,2019
Oliver,M,13964,2019
William,M,13649,2019
Elijah,M,13428,2019
James,M,13193,2019
Benjamin,M,13036,2019
Lucas,M,12478,2019
Mason,M,11479,2019
Alexander,M,11325,2019
Ethan,M,11307,2019
Jacob,M,10786,2019
Henry,M,10766,2019
Michael,M,10614,2019
Daniel,M,10585,2019
Logan,M,10563,2019
Jackson,M,10169,2019
Sebastian,M,9881,2019
Jack,M,9402,2019
Aiden,M,9399,2019
Owen,M,9346,2019
Samuel,M,9321,2019
Matthew,M,9270,2019
Joseph,M,9174,2019
Levi,M,9062,2019
Olivia,F,17682,2020
Emma,F,15714,2020
Ava,F,13197,2020
Charlotte,F,13097,2020
Sophia,F,13095,2020
Amelia,F,12799,2020
Isabella,F,12217,2020
Mia,F,11264,2020
Evelyn,F,9516,2020
Harper,F,8848,2020
Camila,F,8164,2020
Abigail,F,7910,2020
Gianna,F,7899,2020
Luna,F,7845,2020
Ella,F,7367,2020
Elizabeth,F,7299,2020
Sofia,F,6987,2020
Emily,F,6914,2020
Avery,F,6744,2020
Mila,F,6642,2020
Scarlett,F,6518,2020
Eleanor,F,6378,2020
Madison,F,6249,2020
Layla,F,6221,2020
Penelope,F,6149,2020
Liam,M,19858,2020
Noah,M,18451,2020
Oliver,M,14275,2020
Elijah,M,13224,2020
William,M,12673,2020
James,M,12381,2020
Benjamin,M,12254,2020
Lucas,M,11381,2020
Henry,M,10789,2020
Alexander,M,10262,2020
Mason,M,10112,2020
Michael,M,9824,2020
Ethan,M,9551,2020
Daniel,M,9521,2020
Jacob,M,9306,2020
Logan,M,9161,2020
Jackson,M,9131,2020
Levi,M,9091,2020
Sebastian,M,9021,2020
Mateo,M,9004,2020
Jack,M,8942,2020
Owen,M,8667,2020
Theodore,M,8637,2020
Aiden,M,8613,2020
Samuel,M,8585,2020
Olivia,F,17841,2021
Emma,F,15543,2021
Charlotte,F,13362,2021
Amelia,F,13032,2021
Ava,F,12867,2021
Sophia,F,12578,2021
Isabella,F,11297,2021
Mia,F,11167,2021
Evelyn,F,9489,2021
Harper,F,8441,2021
Luna,F,8237,2021
Camila,F,8034,2021
Gianna,F,7475,2021
Elizabeth,F,7261,2021
Eleanor,F,7097,2021
Ella,F,7037,2021
Abigail,F,6985,2021
Sofia,F,6980,2021
Avery,F,6807,2021
Scarlett,F,6627,2021
Emily,F,6591,2021
Aria,F,6397,2021
Penelope,F,6364,2021
Layla,F,6347,2021
Chloe,F,6343,2021
Liam,M,20407,2021
Noah,M,18906,2021
Oliver,M,14707,2021
Elijah,M,12825,2021
James,M,12464,2021
William,M,12166,2021
Benjamin,M,11889,2021
Lucas,M,11582,2021
Henry,M,11367,2021
Theodore,M,9597,2021
Jack,M,9563,2021
Levi,M,9553,2021
Alexander,M,9418,2021
Jackson,M,9279,2021
Mateo,M,9177,2021
Daniel,M,9152,2021
Michael,M,9136,2021
Mason,M,9099,2021
Sebastian,M,8930,2021
Ethan,M,8858,2021
Logan,M,8831,2021
Owen,M,8768,2021
Samuel,M,8573,2021
Jacob,M,8481,2021
Asher,M,8363,2021
Olivia,F,16654,2022
Emma,F,14498,2022
Charlotte,F,12944,2022
Amelia,F,12409,2022
Sophia,F,12375,2022
Isabella,F,11747,2022
Ava,F,11105,2022
Mia,F,11068,2022
Evelyn,F,9330,2022
Luna,F,8967,2022
Harper,F,8223,2022
Camila,F,8000,2022
Sofia,F,7280,2022
Scarlett,F,7256,2022
Elizabeth,F,7014,2022
Eleanor,F,6925,2022
Emily,F,6495,2022
Mila,F,6485,2022
Chloe,F,6476,2022
Violet,F,6471,2022
Penelope,F,6424,2022
Gianna,F,6416,2022
Aria,F,6402,2022
Abigail,F,6300,2022
Ella,F,6284,2022
Liam,M,20563,2022
Noah,M,18735,2022
Oliver,M,15161,2022
James,M,12109,2022
Elijah,M,12075,2022
William,M,11349,2022
Henry,M,11270,2022
Lucas,M,10962,2022
Benjamin,M,10904,2022
Theodore,M,10814,2022
Mateo,M,10389,2022
Levi,M,9861,2022
Sebastian,M,9393,2022
Daniel,M,9109,2022
Jack,M,8930,2022
Michael,M,8888,2022
Alexander,M,8744,2022
Owen,M,8584,2022
Samuel,M,8414,2022
Asher,M,8410,2022
Ethan,M,8308,2022
Leo,M,8290,2022
Jackson,M,8114,2022
Mason,M,8038,2022
Ezra,M,8014,2022
Olivia,F,15313,2023
Emma,F,13579,2023
Charlotte,F,12628,2023
Amelia,F,12352,2023
Sophia,F,11984,2023
Mia,F,11395,2023
Isabella,F,10853,2023
Ava,F,9724,2023
Evelyn,F,9113,2023
Luna,F,7841,2023
Harper,F,7792,2023
Sofia,F,7665,2023
Camila,F,7577,2023
Eleanor,F,6757,2023
Elizabeth,F,6600,2023
Violet,F,6364,2023
Scarlett,F,6311,2023
Hazel,F,6181,2023
Emily,F,6172,2023
Lily,F,6170,2023
Gianna,F,6143,2023
Aurora,F,6080,2023
Penelope,F,6065,2023
Nora,F,6020,2023
Aria,F,6018,2023
Liam,M,20886,2023
Noah,M,19088,2023
Oliver,M,14782,2023
James,M,11727,2023
Elijah,M,11503,2023
Mateo,M,11279,2023
Theodore,M,11084,2023
Henry,M,10988,2023
Lucas,M,10882,2023
William,M,10653,2023
Benjamin,M,10212,2023
Levi,M,9384,2023
Sebastian,M,8890,2023
Jack,M,8710,2023
Ezra,M,8474,2023
Michael,M,8416,2023
Daniel,M,8391,2023
Leo,M,8152,2023
Samuel,M,8019,2023
Owen,M,8011,2023
Hudson,M,7951,2023
Alexander,M,7909,2023
Asher,M,7891,2023
Luca,M,7804,2023
Ethan,M,7802,2023
Olivia,F,14718,2024
Emma,F,13485,2024
Amelia,F,12740,2024
Charlotte,F,12552,2024
Mia,F,12113,2024
Sophia,F,12088,2024
Isabella,F,10770,2024
Evelyn,F,9116,2024
Ava,F,8662,2024
Sofia,F,8094,2024
Camila,F,7608,2024
Harper,F,7370,2024
Luna,F,7135,2024
Eleanor,F,7127,2024
Violet,F,6972,2024
Aurora,F,6917,2024
Elizabeth,F,6878,2024
Eliana,F,6423,2024
Hazel,F,6401,2024
Chloe,F,6385,2024
Ellie,F,6306,2024
Nora,F,6128,2024
Gianna,F,6097,2024
Lily,F,6093,2024
Emily,F,5955,2024
Liam,M,22164,2024
Noah,M,20337,2024
Oliver,M,15343,2024
Theodore,M,12011,2024
James,M,11793,2024
Henry,M,11547,2024
Mateo,M,11302,2024
Elijah,M,11171,2024
Lucas,M,10703,2024
William,M,10596,2024
Benjamin,M,9814,2024
Levi,M,9513,2024
Ezra,M,8774,2024
Sebastian,M,8562,2024
Jack,M,8434,2024
Daniel,M,8391,2024
Samuel,M,8310,2024
Michael,M,8189,2024
Ethan,M,8170,2024
Asher,M,8123,2024
John,M,8047,2024
Hudson,M,7990,2024
Luca,M,7959,2024
Leo,M,7793,2024
Elias,M,7653,2024
